2017-11-17T13:56:16.132,-122.39476905999125,38.1786828597037,2592.7,44.008750915527344,4.519999980926514,2017-11-17T13:56:16.132,4533.728768454865,-67.63020546128973,cameraoff
2017-11-17T13:56:17.129,-122.39471767737467,38.179177793070075,2592.9,43.92176055908203,4.659999847412109,2017-11-17T13:56:17.129,4536.222947465256,-63.12768912315369,cameraoff
2017-11-17T13:56:18.136,-122.3946737892147,38.17958135097416,2593.0,43.84146499633789,4.739999771118164,2017-11-17T13:56:18.136,4537.565926777199,-59.281955026555806,cameraoff
2017-11-17T13:56:19.140,-122.39463267984485,38.17996293406316,2593.0,43.802860260009766,4.75,2017-11-17T13:56:19.140,4540.210686432198,-55.67975032329559,cameraoff
2017-11-17T13:56:20.091,-122.39459050851492,38.18036025783741,2592.9,43.67932891845703,4.75,2017-11-17T13:56:20.091,4542.062908278778,-51.98452632082626,cameraoff
2017-11-17T13:56:21.121,-122.39454600264582,38.18076134795491,2592.7,43.65204620361328,4.769999980926514,2017-11-17T13:56:21.121,4542.843245195225,-48.08479597372934,cameraoff
2017-11-17T13:56:22.092,-122.39450597742956,38.181135929684416,2592.6,43.52696990966797,4.789999961853027,2017-11-17T13:56:22.092,4545.340815471485,-44.57770118257031,cameraoff
2017-11-17T13:56:23.099,-122.39446276155535,38.18153891807046,2592.5,43.406524658203125,4.769999980926514,2017-11-17T13:56:23.099,4546.4135513771325,-40.791075265500695,cameraoff
2017-11-17T13:56:24.129,-122.3944199154388,38.18192592964456,2592.5,43.28916931152344,4.699999809265137,2017-11-17T13:56:24.129,4547.797320174053,-37.03689547069371,cameraoff
2017-11-17T13:56:25.152,-122.39437947018821,38.18230989947439,2592.5,43.156883239746094,4.659999847412109,2017-11-17T13:56:25.152,4549.47643439658,-33.49310762248933,cameraoff
2017-11-17T13:56:26.137,-122.39434088115873,38.18268616152588,2592.6,42.98805618286133,4.659999847412109,2017-11-17T13:56:26.137,4552.331481860951,-30.111991317011416,cameraoff
2017-11-17T13:56:27.090,-122.39430008053604,38.18306447486192,2592.7,42.84084701538086,4.670000076293945,2017-11-17T13:56:27.090,4555.91726677306,-26.537143234163523,cameraoff
2017-11-17T13:56:28.130,-122.39425773153985,38.18347131710231,2592.8,42.70289993286133,4.710000038146973,2017-11-17T13:56:28.130,4556.885573076084,-22.826665232423693,cameraoff
2017-11-17T13:56:29.137,-122.39421856881555,38.183843464739,2592.9,42.562381744384766,4.710000038146973,2017-11-17T13:56:29.137,4558.912847684696,-19.395395571831614,cameraoff
2017-11-17T13:56:30.119,-122.39417845390102,38.184226225812324,2592.8,42.54127883911133,4.710000038146973,2017-11-17T13:56:30.119,4560.818226860836,-15.88073494611308,cameraoff
2017-11-17T13:56:32.332,-122.39408987970354,38.18507129261411,2592.4,42.282371520996094,4.760000228881836,2017-11-17T13:56:32.332,4568.385104702786,-8.120453698560596,cameraoff
2017-11-17T13:56:33.151,-122.39406625667223,38.18529038662337,2592.1,42.24531173706055,4.679999828338623,2017-11-17T13:56:33.151,4578.551964329556,-6.0507918377406895,cameraoff
2017-11-17T13:56:34.097,-122.39402043899007,38.18572950591149,2591.7,42.02449417114258,4.480000019073486,2017-11-17T13:56:34.097,4581.757121371105,-2.03664638241753,cameraoff
2017-11-17T13:56:35.123,-122.39398195254823,38.186123302916,2591.3,41.90713882446289,4.179999828338623,2017-11-17T13:56:35.123,4583.055739210919,1.33516207896173,cameraoff
2017-11-17T13:56:36.138,-122.39394826690508,38.18649420500484,2590.9,41.89118194580078,3.819999933242798,2017-11-17T13:56:36.138,4584.808993505314,4.2863398268818855,cameraoff
2017-11-17T13:56:37.091,-122.39391912723447,38.186853803758446,2590.3,41.89118194580078,3.3499999046325684,2017-11-17T13:56:37.091,4588.457439826801,6.839220049791038,cameraoff
2017-11-17T13:56:38.126,-122.39389027772833,38.18726338929083,2589.8,41.8922119140625,2.809999942779541,2017-11-17T13:56:38.126,4588.725209282711,9.366647839080542,cameraoff
2017-11-17T13:56:39.111,-122.39387031276826,38.187631972299414,2588.8,41.8330192565918,2.440000057220459,2017-11-17T13:56:39.111,4589.807801770046,11.11569488607347,cameraoff
2017-11-17T13:56:40.170,-122.39385154031716,38.188012902764925,2588.1,41.85824203491211,2.0199999809265137,2017-11-17T13:56:40.170,4590.611103164032,12.760249112732708,cameraoff
2017-11-17T13:56:41.141,-122.393837909748,38.18836370794262,2587.5,41.87265396118164,1.5,2017-11-17T13:56:41.141,4594.274103270844,13.954325618222356,cameraoff
2017-11-17T13:56:42.122,-122.3938280272201,38.1887560333262,2587.1,42.073394775390625,1.0299999713897705,2017-11-17T13:56:42.122,4596.379575835541,14.820027961861342,cameraoff
2017-11-17T13:56:43.123,-122.3938199941319,38.18913956202741,2586.7,42.04045104980469,0.47999998927116394,2017-11-17T13:56:43.123,4597.754668580368,15.523700154852122,cameraoff
2017-11-17T13:56:44.094,-122.39381955481005,38.189506152990496,2586.3,41.93339157104492,359.9100036621094,2017-11-17T13:56:44.094,4600.223629819229,15.562109558843076,cameraoff
2017-11-17T13:56:45.137,-122.39382240348482,38.18989702369534,2586.0,41.896331787109375,359.3900146484375,2017-11-17T13:56:45.137,4601.137753950432,15.312466848175973,cameraoff
2017-11-17T13:56:46.127,-122.39382971891972,38.19025336228149,2585.7,41.806766510009766,358.8800048828125,2017-11-17T13:56:46.127,4604.111448990181,14.671523121651262,cameraoff
2017-11-17T13:56:47.136,-122.39384211923499,38.19063321322765,2585.5,41.80110549926758,358.3999938964844,2017-11-17T13:56:47.136,4606.542915092781,13.585122177843004,cameraoff
